removed_filepath,filename,original_split,original_folder,target_class,md5,canonical_destination,removal_reason
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\200.jpeg,200.jpeg,train,NON CANCER 2,NON CANCER,730c4ecd0740506f933e5cb46e9a9ed8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_184.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\201.jpeg,201.jpeg,train,NON CANCER 2,NON CANCER,a99245e0c131f352007027540b25a77e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_185.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\202.jpeg,202.jpeg,train,NON CANCER 2,NON CANCER,235c1873cf86434156c7545788ff5613,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_186.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\187.jpeg,187.jpeg,train,NON CANCER,NON CANCER,b4ed89c400d0b4594d1f7738d0733f00,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_203.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\207.jpeg,207.jpeg,train,NON CANCER 2,NON CANCER,ebe36c34bcd2432dc9b0cffec961965a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_191.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\208.jpeg,208.jpeg,train,NON CANCER 2,NON CANCER,49bb94aeb4b2dee4f0c2246e5a4eda7c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_192.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\209.jpeg,209.jpeg,train,NON CANCER 2,NON CANCER,4234fe8e028f3bb69c4ee477aceca3f4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_193.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\195.jpeg,195.jpeg,train,NON CANCER,NON CANCER,2065d81b61e93c2d9cfd28963239bb26,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_212.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\213.jpeg,213.jpeg,train,NON CANCER 2,NON CANCER,ae455e8fecf7187d2cc06cbf777a6b67,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_196.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\197.jpeg,197.jpeg,train,NON CANCER,NON CANCER,35fe111af7e7aa56cba71e6b2b415aaa,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_214.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\215.jpeg,215.jpeg,train,NON CANCER 2,NON CANCER,b7e81c3c64afa2eacff2fb1452c157ad,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_198.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\216.jpeg,216.jpeg,train,NON CANCER 2,NON CANCER,49f1254b64c52caf7516b84a517e32f8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_199.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\217.jpeg,217.jpeg,train,NON CANCER 2,NON CANCER,aa41c293901ca68dec3ee571f16e1fd4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_200.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\219.jpeg,219.jpeg,train,NON CANCER 2,NON CANCER,2bcfc29b9697f3f8af21361aed451afb,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_202.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\204.jpeg,204.jpeg,train,NON CANCER,NON CANCER,d6944434a4cf8b0782aab7838c77f634,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_221.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\206.jpeg,206.jpeg,train,NON CANCER,NON CANCER,c634cb61e414a698454a87c108e68f71,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_223.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\224.jpeg,224.jpeg,train,NON CANCER 2,NON CANCER,6b48cc0101d4173f802aa42b55e583a4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_207.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\227.jpeg,227.jpeg,train,NON CANCER 2,NON CANCER,8c4ce38823ecd5dc287fa883f392199f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_210.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\228.jpeg,228.jpeg,train,NON CANCER 2,NON CANCER,64b372c67449ff6e0bb4285957acc5e7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_211.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\229.jpeg,229.jpeg,train,NON CANCER 2,NON CANCER,743368bcfad62e24c27f3c673ba9eb5d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_212.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\230.jpeg,230.jpeg,train,NON CANCER 2,NON CANCER,77dc09e85dcdf8f4e1940af8cbb8cf73,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_213.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\232.jpeg,232.jpeg,train,NON CANCER 2,NON CANCER,4d62208f4172bae66f1b7e719027f02d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_215.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\233.jpeg,233.jpeg,train,NON CANCER 2,NON CANCER,9874ad58701737fc78a633e76e09d50d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_217.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\234.jpeg,234.jpeg,train,NON CANCER 2,NON CANCER,a89d9b08cfd7316277c65203349009c8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_218.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\235.jpeg,235.jpeg,train,NON CANCER 2,NON CANCER,354de1b1fcc483f9b9641e7e5047ed24,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_219.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\236.jpeg,236.jpeg,train,NON CANCER 2,NON CANCER,86ae2b2ec6abcf0f29b7a53043320c77,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_220.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\239.jpeg,239.jpeg,train,NON CANCER 2,NON CANCER,a40ce4dc29ef182bace3f4a6ed3dc62e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_223.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\240.jpeg,240.jpeg,train,NON CANCER 2,NON CANCER,9aaa6125adacb0dc978cd2706002c8a8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_224.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\241.jpeg,241.jpeg,train,NON CANCER 2,NON CANCER,f2d1af713251eee617165860e1caca3f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_225.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\227.jpeg,227.jpeg,train,NON CANCER,NON CANCER,7861dafe72202b6f473e205919ec9630,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_243.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\244.jpeg,244.jpeg,train,NON CANCER 2,NON CANCER,db3c49bafe6dd5032d920e5b1879ef79,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_228.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\246.jpeg,246.jpeg,train,NON CANCER 2,NON CANCER,e743d852ea18f784b917a1e021ef6187,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_230.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\248.jpeg,248.jpeg,train,NON CANCER 2,NON CANCER,22d6ce8a1733d2db05b293c51e35f1e7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_231.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\249.jpeg,249.jpeg,train,NON CANCER 2,NON CANCER,26e2222d2b3d4e8114b92dc405c5a325,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_232.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\043.jpeg,043.jpeg,train,NON CANCER 2,NON CANCER,c121773deeedc74be6a16fe91249c76b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_031.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\044.jpeg,044.jpeg,train,NON CANCER 2,NON CANCER,ee824c6b6ff5b2cf56e4d539731736b7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_032.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\048.jpeg,048.jpeg,train,NON CANCER 2,NON CANCER,9a7987204cb3c5fb3e97570e75342323,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_035.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\049.jpeg,049.jpeg,train,NON CANCER 2,NON CANCER,b20522ec911812885f9f8eb3e0b74850,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_036.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\051.jpeg,051.jpeg,train,NON CANCER 2,NON CANCER,23823b0b28e4c86696170c8e3e68cfe6,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_038.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\054.jpeg,054.jpeg,train,NON CANCER 2,NON CANCER,881f9647de86f564c27ced1806391a75,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_040.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\062.jpeg,062.jpeg,train,NON CANCER 2,NON CANCER,4a0f4b88bf83be932308d05ad3fa8425,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_048.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\063.jpeg,063.jpeg,train,NON CANCER 2,NON CANCER,c9b4eb9519da013c5297886ec25cd99a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_049.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\072.jpeg,072.jpeg,train,NON CANCER 2,NON CANCER,4a75528add664a9ab076196ed3326fe7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_058.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\084.jpeg,084.jpeg,train,NON CANCER 2,NON CANCER,cda1a1d8f5e02aee11f494c252bc6e75,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_069.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\088.jpeg,088.jpeg,train,NON CANCER 2,NON CANCER,0b95dfdfeba904bd4a0095db5ea1f1ec,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_073.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\090.jpeg,090.jpeg,train,NON CANCER 2,NON CANCER,0353e5834ba0c5f0cacf824ba660cc2b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_074.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\106.jpeg,106.jpeg,train,NON CANCER 2,NON CANCER,2c1be1efb24c52e4d9fe054b4a6003ec,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_089.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\110.jpeg,110.jpeg,train,NON CANCER 2,NON CANCER,78caad4f85141a6b20059f9f54b4f640,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_093.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\118.jpeg,118.jpeg,train,NON CANCER 2,NON CANCER,98929d63c7207e698707178d074798a7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_103.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\123.jpeg,123.jpeg,train,NON CANCER 2,NON CANCER,9e6003edacab10de9d5fd379973744e1,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_107.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\125.jpeg,125.jpeg,train,NON CANCER 2,NON CANCER,697e4baa62fe7c24509688f33a0c6ad5,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_109.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\134.jpeg,134.jpeg,train,NON CANCER 2,NON CANCER,464926fb068cecc78cf7cc7b06229039,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_118.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\136.jpeg,136.jpeg,train,NON CANCER 2,NON CANCER,4d7fe6344dd3cd57f1c085d774fe626e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_4d7fe634_120.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\139.jpeg,139.jpeg,train,NON CANCER 2,NON CANCER,f7448150ada39a245f767394913be827,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_123.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\140.jpeg,140.jpeg,train,NON CANCER 2,NON CANCER,a02d230aa783d338c28d62763eca2e32,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_124.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\148.jpeg,148.jpeg,train,NON CANCER 2,NON CANCER,7f19d8fc0be6fb2b2c996eb8f761b363,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_132.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\153.jpeg,153.jpeg,train,NON CANCER 2,NON CANCER,d53aa30bee40d8364de72bf60be92e9b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_137.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\159.jpeg,159.jpeg,train,NON CANCER 2,NON CANCER,45cd2ed5c6a263ad01c0ca223b0ddae9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_143.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\178.jpeg,178.jpeg,train,NON CANCER 2,NON CANCER,c296df6812da57052bffa1077303663c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_162.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\184.jpeg,184.jpeg,train,NON CANCER 2,NON CANCER,919ef927a62ecf2a14888c63836cb584,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_168.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\193.jpeg,193.jpeg,train,NON CANCER 2,NON CANCER,a6fade93ebd9018181049e3e3bf3873d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_177.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\206.jpeg,206.jpeg,train,NON CANCER 2,NON CANCER,f0af7e68ef32323465a76c0ca887dd9e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_190.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\210.jpeg,210.jpeg,train,NON CANCER 2,NON CANCER,58393367e11881c75bba7daa1fd9db5d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_194.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\218.jpeg,218.jpeg,train,NON CANCER 2,NON CANCER,a4f30c1afbb1242ba5473033b3f5c3cd,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_201.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\220.jpeg,220.jpeg,train,NON CANCER 2,NON CANCER,ae86a3b3a402eca64b0e763202ccc9c0,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_ae86a3b3_203.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\222.jpeg,222.jpeg,train,NON CANCER 2,NON CANCER,90b357dd13f7da5162b17f387a6aec8c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_205.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\226.jpeg,226.jpeg,train,NON CANCER 2,NON CANCER,982b8df8c7c0bd2b021e214288f38138,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_209.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\242.jpeg,242.jpeg,train,NON CANCER 2,NON CANCER,1606b3d6fda84c0dcaaa169f6e06050f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_226.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\245.jpeg,245.jpeg,train,NON CANCER 2,NON CANCER,316ef7d3410ac12418adb120fe51bb18,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_229.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER 1\034.jpeg,034.jpeg,validation,CANCER 1,CANCER,3d8918bddefc1b8f8c92575c264981f9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_026.jpeg,Intra-split duplicate copy in folder CANCER 1
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER\195.jpeg,195.jpeg,validation,CANCER,CANCER,b4eb15be575d66247dcbcf04aa70711f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_215.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER 1\225.jpeg,225.jpeg,validation,CANCER 1,CANCER,3705aa7623b636669fdc4a991bdb5d56,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_205.jpeg,Intra-split duplicate copy in folder CANCER 1
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER 1\234.jpeg,234.jpeg,validation,CANCER 1,CANCER,8ee34a500f731097a066d4815c77995f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_215.jpeg,Intra-split duplicate copy in folder CANCER 1
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER\397.jpeg,397.jpeg,validation,CANCER,CANCER,990b5f61a82693e9cbe3c8487b7ae1c6,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_460.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER\398.jpeg,398.jpeg,validation,CANCER,CANCER,1eb48c25cc67535eb236e6ad77465df9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_461.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER 1\194.jpeg,194.jpeg,validation,CANCER 1,CANCER,5e00a5d64ccd3e1eb55a929ff9d1de23,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_5e00a5d6_175.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER 1\230.jpeg,230.jpeg,validation,CANCER 1,CANCER,de67a7b594f07dc1a6c6ab823dbf5662,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_211.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\CANCER 1\457.jpeg,457.jpeg,validation,CANCER 1,CANCER,1e4ca3127cd9afcf6c2795fef6a85883,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_393.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\NON CANCER 2\058.jpeg,058.jpeg,validation,NON CANCER 2,NON CANCER,fdc98b41f52d2689d310c359e8c28733,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_044.jpeg,Intra-split duplicate copy in folder NON CANCER 2
